Season,Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,IBB,HBP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrel%,maxEV,HardHit%,CStr%,CSW%,xBA,xSLG,xwOBA,NameASCII,PlayerId,MLBAMID
2018,"Victor Caratini","CHC",76,200,2,21,21,0,0.06,0.21,0.071823205,0.289855072,0.232044198,0.292929292,0.303867403,0.26753602967117773,,65.13903223672473,0.7800117186270654,0,4,2.176470588,0.228571428,0.528571428,0.242857142,0.029411764,0.058823529,0.081081081,0.2861,0.6366,0.4527,0.563,0.9167,0.7994,0.4754,0.58,0.0907,0.3732,0.4155,0.2113,0.2042,0.5141,0.2817,88.75500139508928,6.388335745675223,0.0352,112.898,0.3732,0.1814,0.272,,,,"Victor Caratini",14968,605170
2017,"Dixon Machado","DET",73,181,1,17,11,1,0.055248618,0.17679558,0.060240964,0.311111111,0.259036144,0.301675977,0.319277108,0.2732150977550272,,65.05729702294842,-2.8190562666859478,0,1,2.333333333,0.185185185,0.57037037,0.244444444,0.121212121,0.03030303,0.09090909,0.2178,0.6037,0.4047,0.5658,0.899,0.8066,0.4845,0.5801,0.0783,0.4348,0.3841,0.1812,0.2174,0.4928,0.2899,84.66296296296296,4.999148220486111,0.0145,103.573,0.2681,0.2171,0.2954,,,,"Dixon Machado",11472,553988
2016,"Erick Aybar","- - -",126,459,3,34,34,3,0.067538126,0.152505446,0.077108434,0.283236994,0.243373493,0.302631578,0.320481927,0.27113963312572903,,64.91778772068457,-3.8909936398267746,6,6,2.443037974,0.195266272,0.571005917,0.23372781,0.088607594,0.037974683,0.088082901,0.3849,0.6592,0.4975,0.7609,0.9226,0.8488,0.4106,0.6601,0.0743,0.3949,0.3352,0.2699,0.1818,0.608,0.2102,85.02540832703927,6.074126736275019,0.0028,107.469,0.1506,0.1651,0.2395,,,,"Erick Aybar",4082,430947
2016,"Chris Coghlan","- - -",99,300,6,35,30,2,0.116666666,0.243333333,0.130268199,0.234972677,0.187739463,0.29,0.318007662,0.26891831175646796,,64.75574433775402,1.2466628551483154,3,3,1.525423728,0.207446808,0.478723404,0.313829787,0.050847457,0.101694915,0,0.2798,0.65,0.4368,0.5842,0.8677,0.7631,0.4241,0.5733,0.1024,0.381,0.3651,0.254,0.1905,0.5185,0.291,87.22028420188211,7.280602195046165,0.037,108.111,0.3016,0.1763,0.2788,,,,"Chris Coghlan",6878,458085
2016,"Brett Eibner","- - -",70,208,6,21,22,0,0.091346153,0.240384615,0.160427808,0.227272727,0.192513368,0.265700483,0.352941176,0.2679593837955623,,64.66774771012233,-0.0024857427924871445,1,0,1.074074074,0.182481751,0.423357664,0.394160583,0.185185185,0.111111111,0.086206896,0.2589,0.7161,0.4811,0.6147,0.7754,0.731,0.486,0.6394,0.1288,0.3885,0.2734,0.3381,0.259,0.4964,0.2446,85.49511005930657,17.59630634836907,0.0647,109.862,0.3165,0.1531,0.2819,,,,"Brett Eibner",11369,518649
2017,"Billy Hamilton","CIN",139,633,4,85,38,59,0.069510268,0.210110584,0.087628866,0.313199105,0.24742268,0.299363057,0.335051546,0.27805482828693023,,64.51656915203311,9.405471102334559,0,0,1.5,0.236111111,0.458333333,0.305555555,0.121212121,0.03030303,0.095959595,0.2987,0.6333,0.4527,0.7143,0.8883,0.8263,0.4603,0.6303,0.0786,0.3684,0.3728,0.2588,0.25,0.5899,0.1601,80.52273963167053,10.227076838022041,0.0022,103.705,0.1118,0.1775,0.2562,,,,"Billy Hamilton",10199,571740
2021,"Nomar Mazara","DET",50,181,3,12,19,0,0.082872928,0.248618784,0.109090909,0.27118644,0.212121212,0.276243093,0.321212121,0.2636237631845211,,64.29131316378421,0.06309920735657215,0,0,1.487179487,0.198347107,0.479338842,0.322314049,0.153846153,0.076923076,0.051724137,0.3355,0.6541,0.4664,0.6275,0.8606,0.7618,0.4109,0.6243,0.1108,0.3388,0.3719,0.2893,0.1405,0.562,0.2975,90.44959000516529,11.072644950929751,0.0744,111.526,0.3967,0.1624,0.2732,,,,"Nomar Mazara",14553,608577
2019,"Garrett Hampson","COL",105,327,8,40,27,15,0.073394495,0.269113149,0.137123746,0.321951219,0.247491638,0.301538461,0.384615384,0.2918157231660537,,64.18497094601948,4.228569877333939,1,0,1.157894736,0.192118226,0.433497536,0.374384236,0.144736842,0.105263157,0.102272727,0.2303,0.6065,0.3958,0.5988,0.882,0.7898,0.44,0.5657,0.0831,0.3395,0.3488,0.3116,0.2233,0.4744,0.3023,85.8202931621287,13.074257425742575,0.0326,107.2,0.2605,0.2135,0.2966,,,,"Garrett Hampson",19262,641658
2016,"A.J. Ellis","- - -",64,196,2,11,22,2,0.096938775,0.158163265,0.081871345,0.251798561,0.216374269,0.300518134,0.298245614,0.2663149802472579,,64.17823759329818,-1.3129481710493565,2,2,1.137254901,0.221428571,0.414285714,0.364285714,0.117647058,0.039215686,0.051724137,0.1786,0.5937,0.3826,0.7429,0.92,0.878,0.4916,0.5255,0.0463,0.2778,0.4028,0.3194,0.2014,0.4931,0.3056,86.88557942708333,14.553355009659477,0.0278,105.53,0.3333,0.2172,0.2635,,,,"A.J. Ellis",5677,454560
2020,"Garrett Hampson","COL",53,184,5,25,11,6,0.070652173,0.326086956,0.149700598,0.330097087,0.233532934,0.287292817,0.383233532,0.2896967112030114,,64.14813999924846,1.9384253788739443,0,0,0.921052631,0.24742268,0.360824742,0.391752577,0.026315789,0.131578947,0.085714285,0.2459,0.6418,0.4249,0.4904,0.8393,0.7287,0.4521,0.6359,0.1153,0.4054,0.3604,0.2342,0.1261,0.6126,0.2613,86.32041422526042,14.419792175292969,0.0811,105.616,0.2252,0.1982,0.3135,,,,"Garrett Hampson",19262,641658
2016,"Ryan Flaherty","BAL",74,176,3,16,15,2,0.096590909,0.272727272,0.101910828,0.289719626,0.216560509,0.291428571,0.318471337,0.26937419039079513,,64.14803295205061,0.710246816277504,1,0,2.103448275,0.174311926,0.559633027,0.266055045,0.275862068,0.103448275,0.049180327,0.2675,0.6592,0.4425,0.6117,0.8732,0.7857,0.4468,0.5966,0.0943,0.4144,0.3784,0.2072,0.2252,0.4955,0.2793,88.65308301693925,7.402700834185164,0.0541,108.578,0.3514,0.1557,0.25,,,,"Ryan Flaherty",7888,475247
2016,"Aaron Altherr","PHI",57,227,4,23,23,7,0.101321585,0.303964757,0.09090909,0.288,0.202020202,0.303964757,0.292929292,0.26974705510669283,,63.94528122650311,-0.2473622988909483,2,6,2.275862068,0.263565891,0.511627906,0.224806201,0.137931034,0.137931034,0.075757575,0.268,0.6397,0.4323,0.529,0.8314,0.7268,0.442,0.6256,0.1173,0.4109,0.3876,0.2016,0.1938,0.5116,0.2946,88.24296569824219,5.507124900817871,0.031,111.691,0.3488,0.1884,0.3057,,,,"Aaron Altherr",11270,571437
2017,"Pablo Sandoval","- - -",79,279,9,27,32,0,0.05734767,0.189964157,0.146718146,0.24,0.22007722,0.265232974,0.366795366,0.27103998327767975,,63.8807206862519,-1.9598159878514707,0,1,1.302631578,0.162679425,0.47368421,0.363636363,0.157894736,0.118421052,0.03030303,0.4295,0.7876,0.577,0.7292,0.8174,0.7788,0.412,0.6774,0.1276,0.3254,0.3828,0.2919,0.177,0.4976,0.3254,89.41947350135216,10.881283686711239,0.0622,109.882,0.3732,0.0948,0.2224,,,,"Pablo Sandoval",5409,467055
2018,"Blake Swihart","BOS",82,207,3,28,18,6,0.072463768,0.275362318,0.098958334,0.31060606,0.229166666,0.285024154,0.328125,0.27137005617077226,,63.85152816045504,0.9807799877598882,0,0,1.098039215,0.207407407,0.414814814,0.377777777,0.078431372,0.058823529,0.071428571,0.316,0.6657,0.4718,0.6143,0.8354,0.7533,0.4456,0.5894,0.1164,0.4074,0.3037,0.2889,0.1926,0.5111,0.2963,86.04147858796296,13.875851779513889,0.0519,108.134,0.2667,0.1827,0.2991,,,,"Blake Swihart",13176,596119
2019,"Leonys Martin","CLE",65,264,9,32,19,4,0.079545454,0.295454545,0.144067796,0.255033557,0.199152542,0.275862068,0.343220338,0.269361513784562,,63.84642236929683,0.6015805173665285,0,4,0.939393939,0.15231788,0.410596026,0.437086092,0.212121212,0.136363636,0.064516129,0.3538,0.7694,0.5318,0.5072,0.7982,0.6875,0.4282,0.5985,0.1662,0.3975,0.3416,0.2609,0.1988,0.4969,0.3043,87.34900791597683,16.927152317880793,0.0621,110.1,0.2733,0.1095,0.2757,,,,"Leonys Martin",11846,547982
2021,"Garrett Hampson","COL",147,494,11,69,33,17,0.066801619,0.238866396,0.145695365,0.291411042,0.233995584,0.289205702,0.379690949,0.2882188462284689,,63.81146013135018,4.215641945134848,2,3,1.041322314,0.225705329,0.394984326,0.379310344,0.066115702,0.09090909,0.087301587,0.2711,0.6456,0.4425,0.5679,0.8774,0.7746,0.4577,0.6053,0.0997,0.3824,0.3471,0.2706,0.1235,0.5235,0.3529,86.98611864156152,12.993501392448739,0.05,107.034,0.3118,0.1957,0.2954,,,,"Garrett Hampson",19262,641658
2016,"Aaron Hicks","NYY",123,361,8,32,31,3,0.083102493,0.18836565,0.119266055,0.248031496,0.217125382,0.280555555,0.336391437,0.2699319393189837,,63.75427254129264,-0.4139467664062977,1,0,1.216494845,0.169884169,0.455598455,0.374517374,0.092783505,0.082474226,0.042372881,0.2503,0.7171,0.4536,0.6103,0.8376,0.7668,0.4355,0.615,0.1057,0.4563,0.3118,0.2319,0.1749,0.5361,0.289,89.11906462791829,10.675758450875486,0.038,107.612,0.3498,0.1448,0.2505,,,,"Aaron Hicks",5297,543305
2020,"Michael Chavis","BOS",42,158,5,16,19,3,0.050632911,0.316455696,0.164383561,0.279569892,0.212328767,0.25949367,0.376712328,0.2722639747058289,,63.66219858340658,-0.492050047731027,0,2,1.5,0.234693877,0.459183673,0.306122448,0.066666666,0.166666666,0.088888888,0.3541,0.7286,0.5161,0.448,0.7959,0.6604,0.4325,0.5949,0.1752,0.4184,0.398,0.1837,0.1429,0.5204,0.3367,88.32020288584184,9.992724360251913,0.0714,108.322,0.3776,0.135,0.3103,,,,"Michael Chavis",17321,656308
2020,"Jonathan Villar","- - -",52,207,2,13,15,16,0.091787439,0.260869565,0.059459459,0.312977099,0.232432432,0.300970873,0.291891891,0.2658452365456558,,63.61624450142642,0.6555515113286674,1,0,2.821428571,0.189393939,0.598484848,0.212121212,0.107142857,0.071428571,0.101265822,0.3679,0.7412,0.513,0.5691,0.819,0.7094,0.3888,0.6618,0.1491,0.3955,0.3433,0.2612,0.2388,0.5,0.2612,86.62079001599409,1.5503471554733637,0.0149,111.118,0.3507,0.1168,0.2658,,,,"Jonathan Villar",10071,542340
2021,"Jake Bauers","- - -",115,315,4,27,19,6,0.095238095,0.247619047,0.067375886,0.275,0.209219858,0.289808917,0.276595744,0.2569199008301805,,63.41499106752983,0.4102979402523488,1,2,0.797619047,0.252475247,0.331683168,0.415841584,0.142857142,0.047619047,0.059701492,0.2982,0.6898,0.4738,0.5771,0.8624,0.7634,0.4484,0.6,0.1121,0.3971,0.3431,0.2598,0.1716,0.5735,0.2549,88.06069748911692,20.029353355293843,0.0537,112.298,0.3659,0.1686,0.2807,,,,"Jake Bauers",15194,641343
2018,"Sean Rodríguez","PIT",66,173,5,21,19,1,0.12716763,0.346820809,0.146666667,0.235294117,0.166666666,0.277456647,0.313333333,0.2644330186899318,,63.337625973499286,1.4118453171104193,1,1,0.674418604,0.191011235,0.325842696,0.483146067,0.162790697,0.116279069,0.103448275,0.2989,0.712,0.4704,0.3923,0.7545,0.62,0.4153,0.659,0.1788,0.4667,0.3111,0.2222,0.2667,0.4667,0.2667,88.16715864701705,20.345341075550426,0.0778,110.445,0.2889,0.1371,0.3159,,,,"Sean Rodriguez",6589,446481
2021,"Mike Tauchman","- - -",75,191,4,22,15,3,0.120418848,0.303664921,0.102409639,0.25,0.180722891,0.284210526,0.28313253,0.2596100484070025,,63.27069782527978,-0.4119823796208948,0,1,1.4,0.222222222,0.453703703,0.324074074,0.085714285,0.114285714,0.142857142,0.2213,0.7304,0.4448,0.4907,0.7563,0.6822,0.4391,0.5393,0.1414,0.3119,0.3394,0.3486,0.1927,0.578,0.2294,87.54536452248831,9.978018502208673,0.055,107.721,0.3578,0.1529,0.2943,,,,"Mike Tauchman",15274,643565
2020,"Niko Goodrum","DET",43,179,5,15,20,7,0.100558659,0.38547486,0.151898734,0.275862068,0.183544303,0.262569832,0.335443037,0.2615610840600296,,63.23597921600531,0.0574702569283545,0,0,0.785714285,0.184782608,0.358695652,0.456521739,0.047619047,0.119047619,0.06060606,0.3096,0.6633,0.4452,0.4595,0.7563,0.629,0.3832,0.5922,0.1652,0.3587,0.4239,0.2174,0.1739,0.4239,0.4022,88.76706330672555,15.957826033882473,0.0978,105.557,0.4022,0.1781,0.3432,,,,"Niko Goodrum",12092,592348
2017,"Dansby Swanson","ATL",144,551,6,59,51,3,0.107078039,0.217785843,0.092213114,0.292349726,0.231557377,0.312159709,0.323770491,0.27572468138005507,,63.20528277114435,1.5990785148460418,10,0,1.614678899,0.231805929,0.47439353,0.293800539,0.064220183,0.055045871,0.079545454,0.2721,0.6663,0.4444,0.6179,0.8713,0.784,0.4371,0.5826,0.096,0.4247,0.3091,0.2661,0.1801,0.5269,0.293,86.85585724625341,8.378446573782357,0.0296,107.6,0.3172,0.1842,0.2802,,,,"Dansby Swanson",18314,621020
2021,"Yonny Hernández","TEX",43,166,0,15,6,11,0.102409638,0.192771084,0.034965035,0.276785714,0.216783216,0.315151515,0.251748251,0.26491271510268705,,63.09511658484652,2.1004955794196576,0,4,2.666666666,0.280373831,0.523364485,0.196261682,0,0,0.053571428,0.219,0.5762,0.3774,0.747,0.9195,0.8638,0.4435,0.6145,0.0514,0.3097,0.3363,0.354,0.1504,0.7168,0.1327,83.13139286747685,4.070972301341869,0.0088,106.252,0.1593,0.2452,0.2966,,,,"Yonny Hernandez",19432,660634
2019,"Steven Duggar","SFG",73,281,4,26,28,1,0.056939501,0.277580071,0.107279693,0.313186813,0.233716475,0.277580071,0.340996168,0.2653848959457832,,63.05106730287991,-0.9718523761257529,0,1,1.75,0.214285714,0.5,0.285714285,0.038461538,0.076923076,0.098901098,0.2848,0.6884,0.4655,0.5787,0.8453,0.7552,0.4479,0.6655,0.114,0.3172,0.371,0.3118,0.1828,0.4946,0.3226,85.67252961881869,8.994505494505495,0.0376,106.8,0.328,0.1634,0.2774,,,,"Steven Duggar",17719,621453
2019,"Tony Wolters","COL",121,411,1,42,42,0,0.08759124,0.165450121,0.066852367,0.314189189,0.26183844,0.337408312,0.328690807,0.29006086275129034,,63.03524275773691,-1.4814796226564795,5,8,1.54117647,0.26779661,0.444067796,0.288135593,0.070588235,0.011764705,0.076335877,0.2852,0.6542,0.4456,0.6506,0.9226,0.8241,0.4346,0.6083,0.0783,0.3545,0.3712,0.2742,0.1605,0.5351,0.3043,85.32169623940678,10.07457627118644,0,103.4,0.1973,0.1824,0.2607,,,,"Tony Wolters",11470,547172
2016,"Ramón Cabrera","CIN",61,185,3,11,23,1,0.043243243,0.162162162,0.111111111,0.276595744,0.245614035,0.278688524,0.356725146,0.271949671126984,,63.01601034163981,-1.5927536692470312,1,1,1.092592592,0.215277777,0.409722222,0.375,0.111111111,0.055555555,0.050847457,0.3569,0.6859,0.4984,0.6947,0.8632,0.7944,0.4301,0.6108,0.1019,0.3562,0.3973,0.2466,0.2123,0.5479,0.2397,87.61468804632867,13.1230067539882,0.0205,108.12,0.2534,0.1651,0.267,,,,"Ramon Cabrera",10327,541608
2019,"Kendrys Morales","- - -",53,201,2,16,12,0,0.129353233,0.129353233,0.058823529,0.216783216,0.194117647,0.313432835,0.252941176,0.2637559638094546,,62.90749606758692,-1.8263669670559466,0,4,1.926829268,0.172413793,0.544827586,0.28275862,0.048780487,0.048780487,0.012658227,0.2308,0.6193,0.395,0.7117,0.9266,0.8541,0.4226,0.5721,0.0576,0.4276,0.3379,0.2345,0.1103,0.4759,0.4138,91.28000067349137,9.558620689655172,0.069,111.2,0.4483,0.2077,0.2653,,,,"Kendrys Morales",8610,434778
2018,"Dexter Fowler","STL",90,334,8,40,31,5,0.113772455,0.224550898,0.117647059,0.209523809,0.179930795,0.278443113,0.297577854,0.2604373043882633,,62.80634593876695,2.3031884622760117,0,3,1.069767441,0.183486238,0.422018348,0.394495412,0.046511627,0.093023255,0.065217391,0.2525,0.6596,0.4204,0.6078,0.8342,0.7543,0.4124,0.5838,0.1033,0.4312,0.3119,0.2569,0.1972,0.4633,0.3394,85.27522935779817,12.638623718821675,0.0321,107.475,0.2798,0.1745,0.2778,,,,"Dexter Fowler",4062,451594
2016,"Alexei Ramirez","- - -",145,506,6,38,48,8,0.041501976,0.124505928,0.092050209,0.265206812,0.240585774,0.277227722,0.332635983,0.26401335677777626,,62.56510592847642,-2.627677896991372,3,4,1.837606837,0.201923076,0.516826923,0.28125,0.136752136,0.051282051,0.055813953,0.3477,0.6582,0.488,0.7299,0.9116,0.8406,0.4518,0.6364,0.0772,0.4402,0.3493,0.2105,0.2105,0.555,0.2344,84.47393146996359,9.140917657648476,0.0048,105.526,0.2392,0.188,0.2652,,,,"Alexei Ramirez",5133,493351
2016,"Eduardo Escobar","MIN",105,377,6,32,37,1,0.055702917,0.190981432,0.102272727,0.28,0.235795454,0.28,0.338068181,0.26934263460776386,,62.50304684644761,0.08680986240506172,1,1,1.047619047,0.234875444,0.391459074,0.37366548,0.104761904,0.057142857,0.018181818,0.3562,0.6825,0.5029,0.72,0.9047,0.8326,0.4494,0.6074,0.0839,0.4276,0.2898,0.2827,0.1979,0.5406,0.2615,85.58566463694854,15.134043974034926,0.0318,107.665,0.2438,0.1741,0.258,,,,"Eduardo Escobar",6153,500871
2018,"Rosell Herrera","- - -",86,302,1,25,20,3,0.062913907,0.188741721,0.082733813,0.288288288,0.233812949,0.285714285,0.316546762,0.2661352438784121,,62.49723373347035,0.400595648214221,0,2,2.571428571,0.215246636,0.565022421,0.219730941,0.061224489,0.020408163,0.039682539,0.2512,0.714,0.4538,0.5786,0.892,0.7945,0.4378,0.5795,0.0933,0.3884,0.3527,0.2589,0.2009,0.4286,0.3705,87.33694718023052,2.3791255865396406,0.0179,111.96,0.3259,0.1563,0.2496,,,,"Rosell Herrera",11611,594011
2019,"Albert Almora Jr.","CHC",130,363,12,41,32,2,0.044077134,0.170798898,0.144542773,0.254681647,0.2359882,0.27094972,0.380530973,0.2708686630604631,,62.396368754558985,-0.6856150452513248,4,1,1.884615384,0.187725631,0.53068592,0.281588447,0.179487179,0.153846153,0.074829931,0.4122,0.679,0.5163,0.6465,0.8968,0.775,0.3903,0.6446,0.1162,0.3345,0.3944,0.2711,0.2394,0.4577,0.3028,86.27797833935018,8.415162454873647,0.0387,111.7,0.2746,0.1617,0.2779,,,,"Albert Almora Jr.",14109,546991
2017,"Tyler Collins","DET",49,169,5,18,14,0,0.106508875,0.325443786,0.14,0.263736263,0.193333333,0.278106508,0.333333333,0.2692949860053655,,62.37605906140541,-1.2858370423782617,0,0,0.829268292,0.210526315,0.357894736,0.431578947,0.097560975,0.121951219,0.058823529,0.2921,0.6724,0.4519,0.5508,0.802,0.7079,0.4204,0.5799,0.132,0.3333,0.375,0.2917,0.1771,0.4271,0.3958,89.87505139802632,14.789052220394737,0.0625,108.744,0.375,0.1707,0.3027,,,,"Tyler Collins",12723,607385
2019,"Sam Travis","BOS",59,157,6,17,16,2,0.070063694,0.229299363,0.166666667,0.242718446,0.215277777,0.27388535,0.381944444,0.27327039011063115,,62.22203074587296,-2.065362289082259,2,1,1.666666666,0.119266055,0.550458715,0.330275229,0.138888888,0.166666666,0.066666666,0.3829,0.7252,0.5264,0.705,0.8632,0.7964,0.4192,0.6051,0.1072,0.3578,0.367,0.2752,0.1927,0.4404,0.367,89.0543651395631,8.029126213592233,0.0642,110.4,0.3761,0.1536,0.2608,,,,"Sam Travis",16263,607752
2019,"Hernán Pérez","MIL",91,246,8,29,18,5,0.044715447,0.268292682,0.150862069,0.283018867,0.228448275,0.262295081,0.379310344,0.27073550126591667,,62.17118998002572,-1.8333252288866788,0,0,1.641509433,0.161676646,0.520958083,0.317365269,0.075471698,0.150943396,0.045977011,0.3977,0.6906,0.5247,0.7095,0.7993,0.7607,0.4335,0.6301,0.1255,0.3964,0.3609,0.2426,0.1893,0.4142,0.3964,88.51272490530303,9.248484848484848,0.0414,111.8,0.355,0.1738,0.2994,,,,"Hernan Perez",5751,541650
2016,"Bobby Wilson","- - -",75,251,7,25,33,0,0.043824701,0.254980079,0.118421052,0.291925465,0.236842105,0.270491803,0.355263157,0.27003974015595483,,62.016270755559106,0.08107701875269413,0,1,1.169491525,0.238095238,0.410714285,0.351190476,0.20338983,0.118644067,0.028985507,0.3727,0.7368,0.5427,0.5699,0.7981,0.7146,0.4669,0.7012,0.1547,0.5486,0.2571,0.1943,0.2114,0.5371,0.2514,85.30845182487764,14.607331517231033,0.0171,109.151,0.2629,0.1323,0.2871,,,,"Bobby Wilson",6564,435064
2016,"Prince Fielder","TEX",89,370,8,29,44,0,0.086486486,0.17027027,0.122699387,0.234615384,0.211656441,0.291891891,0.334355828,0.27635817669917573,,61.970806589779905,-2.5862379763275385,1,7,1.181818181,0.191011235,0.438202247,0.370786516,0.08080808,0.08080808,0.034188034,0.3119,0.6679,0.4496,0.5802,0.904,0.7662,0.3869,0.5351,0.1047,0.412,0.3333,0.2547,0.1985,0.5169,0.2846,88.85900083812261,11.265325670498084,0.056,113.037,0.3172,0.1607,0.2655,,,,"Prince Fielder",4613,425902
2021,"Maikel Franco","BAL",104,403,11,31,47,0,0.049627791,0.166253101,0.145888594,0.225165562,0.209549071,0.253101736,0.355437665,0.26259227707131627,,61.87007191646757,-1.2361538724508137,0,3,1.485436893,0.182108626,0.488817891,0.329073482,0.145631067,0.106796116,0.039215686,0.3846,0.6739,0.502,0.6836,0.8504,0.7745,0.4059,0.6526,0.1132,0.4728,0.3035,0.2236,0.1981,0.5176,0.2843,88.20127795527156,9.093514439396964,0.0511,113.862,0.3387,0.1712,0.2844,,,,"Maikel Franco",12179,596748
2017,"Joey Rickard","BAL",111,277,4,29,19,8,0.032490974,0.227436823,0.103448276,0.302564102,0.24137931,0.276363636,0.344827586,0.2694653354991566,,61.85470832810102,2.532584756379947,0,4,0.931506849,0.265625,0.354166666,0.380208333,0.191780821,0.05479452,0.147058823,0.31,0.6198,0.4603,0.6879,0.8313,0.7816,0.4852,0.6534,0.1006,0.5075,0.2836,0.209,0.2488,0.5025,0.2488,83.15767092427248,15.360475570436508,0.0149,101.895,0.2139,0.2186,0.3192,,,,"Joey Rickard",13277,572073
2019,"Justin Bour","LAA",52,170,8,18,26,0,0.1,0.305882352,0.19205298,0.195652173,0.17218543,0.258823529,0.36423841,0.26681612730026244,,61.85029421745162,-1.267540987348184,0,1,1.15,0.14,0.46,0.4,0.125,0.2,0.04347826,0.3249,0.6151,0.4414,0.5957,0.8212,0.7219,0.4014,0.5235,0.1228,0.42,0.37,0.21,0.17,0.42,0.41,89.29490194515306,10.326530612244898,0.11,115,0.42,0.1862,0.309,,,,"Justin Bour",9744,571506
2016,"Jimmy Paredes","- - -",83,167,5,15,19,0,0.041916167,0.287425149,0.14556962,0.283018867,0.221518987,0.253012048,0.367088607,0.26608574067253665,,61.74474807493824,1.4251968953758478,0,0,2.033333333,0.172727272,0.554545454,0.272727272,0.1,0.166666666,0.06557377,0.4679,0.719,0.5642,0.5385,0.8103,0.6713,0.3835,0.5928,0.1851,0.4286,0.3036,0.2679,0.1696,0.5357,0.2946,89.8502550037629,6.344091467901108,0.0893,110.407,0.375,0.1139,0.2991,,,,"Jimmy Paredes",5481,517370
2017,"Alex Gordon","KCR",148,541,9,52,45,7,0.083179297,0.232902033,0.107142857,0.260869565,0.207983193,0.293135435,0.31512605,0.2694077514000793,,61.658895374089006,0.8937824005261064,3,14,1.293103448,0.244318181,0.426136363,0.329545454,0.094827586,0.077586206,0.04,0.2727,0.7038,0.4732,0.5763,0.875,0.7829,0.465,0.5915,0.1027,0.4298,0.3483,0.2219,0.1938,0.514,0.2921,86.29248329118496,13.795779895231213,0.0393,109.562,0.309,0.1486,0.2514,,,,"Alex Gordon",5209,460086
2021,"Martín Maldonado","HOU",125,426,12,40,36,0,0.110328638,0.298122065,0.128686327,0.221276595,0.171581769,0.272300469,0.300268096,0.25772381067276,,61.41672179396579,-5.014871639199555,1,5,0.873786407,0.209016393,0.368852459,0.422131147,0.097087378,0.116504854,0.044444444,0.273,0.6239,0.4275,0.5458,0.8228,0.7238,0.4404,0.6291,0.1179,0.417,0.332,0.251,0.1336,0.587,0.2794,87.97295242059427,17.582541543929302,0.0567,108.23,0.3279,0.2046,0.3225,,,,"Martin Maldonado",6887,455117
2017,"Alcides Escobar","KCR",162,629,6,71,54,4,0.023847376,0.162162162,0.106844741,0.29090909,0.250417362,0.27170418,0.357262103,0.2687397055963771,,61.201972234311064,3.5322977451141924,1,4,1.091891891,0.218181818,0.408080808,0.373737373,0.108108108,0.032432432,0.05940594,0.3678,0.7195,0.5307,0.7052,0.8602,0.8025,0.4631,0.6471,0.1048,0.3799,0.3346,0.2854,0.2283,0.5039,0.2677,84.03510044642857,13.954591836734695,0.0197,105.329,0.2087,0.1442,0.249,,,,"Alcides Escobar",6310,444876
2018,"John Ryan Murphy","ARI",87,223,9,19,24,0,0.049327354,0.31838565,0.173076924,0.255813953,0.201923076,0.244343891,0.375,0.2646687220443379,,61.20014412834593,1.2142940540798008,1,1,0.632352941,0.189781021,0.313868613,0.496350364,0.176470588,0.132352941,0.162790697,0.3224,0.6454,0.4615,0.5449,0.834,0.719,0.4308,0.6233,0.1297,0.4286,0.2857,0.2857,0.1857,0.4071,0.4071,86.96058109032846,22.2976469152114,0.1,107.916,0.3143,0.1769,0.3066,,,,"John Ryan Murphy",10346,571974
2017,"Matt Wieters","WSN",123,465,10,43,52,1,0.08172043,0.202150537,0.118483412,0.263975155,0.225118483,0.288172043,0.343601895,0.2726902361805682,,61.17871340696873,-4.153310910798609,4,1,1.165289256,0.210843373,0.424698795,0.364457831,0.099173553,0.082644628,0.056737588,0.2944,0.7258,0.4904,0.7193,0.8496,0.8069,0.4543,0.5527,0.0947,0.4217,0.3434,0.2349,0.1807,0.5452,0.2741,85.76024345374617,12.507277929090215,0.0331,106.001,0.2892,0.1449,0.2396,,,,"Matt Wieters",4298,446308
2019,"Juan Lagares","NYM",133,285,5,38,27,4,0.077192982,0.263157894,0.112403101,0.279329608,0.213178294,0.279151943,0.325581395,0.2575836557641252,,61.00807428239959,-0.45947014749981463,4,2,1.333333333,0.183333333,0.466666666,0.35,0.095238095,0.079365079,0.142857142,0.3601,0.6586,0.4849,0.6114,0.9003,0.7755,0.4181,0.6386,0.1089,0.2849,0.4086,0.3065,0.1828,0.5753,0.2419,88.31299655720339,11.203389830508474,0.0215,108.6,0.3387,0.1693,0.2781,,,,"Juan Lagares",5384,501571
2018,"Scott Kingery","PHI",147,484,8,55,35,10,0.049586776,0.260330578,0.112831859,0.291021671,0.225663716,0.266528925,0.338495575,0.2625210875062962,,61.00683814884562,3.447635816875845,1,3,0.857142857,0.242331288,0.349693251,0.40797546,0.127819548,0.060150375,0.087719298,0.3935,0.6462,0.5066,0.6183,0.8151,0.7307,0.4476,0.6777,0.1365,0.4018,0.3686,0.2296,0.2296,0.5045,0.2659,86.17111679930125,17.399037994953417,0.0453,109.108,0.3051,0.194,0.3304,,,,"Scott Kingery",17975,664068
